Total Transacitons Scanned: 5773
Relevant Transactions Found: 2028


>>> AUDIT FOR SYMBOL: TSLA <<<
------------------------------------------------------------------------------------------------------------------------
| Date       | ID                   | Type   | Side | Qty  | AdjQty | Mult | Split | RunQty (Adj) | Path
| 2024-05-08 | 8S4Jm1h6HWjhZdm9Z6ok | stock  | SELL | -250   | -250     | 1     | 1     | -300       | ...transactions/8S4Jm1h6HWjhZdm9Z6ok
| 2024-05-08 | AkaJ6tcOoz4FHTEEXJrA | stock  | BUY  | 250    | 250      | 1     | 1     | -50        | ...transactions/AkaJ6tcOoz4FHTEEXJrA
| 2024-05-08 | ks2Fgi06EWHxXTroju1A | stock  | BUY  | 150    | 150      | 1     | 1     | 100        | ...transactions/ks2Fgi06EWHxXTroju1A
| 2024-05-08 | LBobUh7VZoFEFW3OmpIW | stock  | BUY  | 100    | 100      | 1     | 1     | 200        | ...transactions/LBobUh7VZoFEFW3OmpIW
| 2024-05-08 | QmC6OEkIdlkA3MC5nsOb | stock  | SELL | -500   | -500     | 1     | 1     | -300       | ...transactions/QmC6OEkIdlkA3MC5nsOb
| 2024-05-08 | L3pN9NDWO39oheCgkDup | stock  | SHORT | -250   | -250     | 1     | 1     | -550       | ...transactions/L3pN9NDWO39oheCgkDup
| 2024-05-08 | HELRifpf3xrMfckvngww | stock  | COVER | 150    | 150      | 1     | 1     | -400       | ...transactions/HELRifpf3xrMfckvngww
| 2024-05-08 | Xo7yw5IUDfFAbfzdb4Vo | stock  | SHORT | -100   | -100     | 1     | 1     | -500       | ...transactions/Xo7yw5IUDfFAbfzdb4Vo
| 2024-05-08 | 6p1KDXg2KazS3pJKIyb2 | stock  | SHORT | -100   | -100     | 1     | 1     | -600       | ...transactions/6p1KDXg2KazS3pJKIyb2
| 2024-05-08 | Cl4yYK09W6Cu51BFVWUw | stock  | COVER | 300    | 300      | 1     | 1     | -300       | ...transactions/Cl4yYK09W6Cu51BFVWUw
| 2024-05-08 | MWRMXsyHfXq2iCugrm5d | stock  | BUY  | 555    | 555      | 1     | 1     | 255        | ...transactions/MWRMXsyHfXq2iCugrm5d
| 2024-05-08 | RV2RFjtws7LqFKD4yGFi | stock  | SELL | -555   | -555     | 1     | 1     | -300       | ...transactions/RV2RFjtws7LqFKD4yGFi
| 2024-05-08 | oqQCpSAFbzOE8w0xz18w | stock  | BUY  | 200    | 200      | 1     | 1     | -100       | ...transactions/oqQCpSAFbzOE8w0xz18w
| 2024-05-09 | aIHSKQ0CukF5XiEK2PNX | stock  | SELL | -200   | -200     | 1     | 1     | -300       | ...transactions/aIHSKQ0CukF5XiEK2PNX
| 2024-05-09 | au1jfeZCUfeXcuAf4QI6 | stock  | SHORT | -200   | -200     | 1     | 1     | -500       | ...transactions/au1jfeZCUfeXcuAf4QI6
| 2024-05-09 | yCSBS2mQto7QjBUMaQv7 | stock  | COVER | 200    | 200      | 1     | 1     | -300       | ...transactions/yCSBS2mQto7QjBUMaQv7
| 2024-05-09 | 2DENrjqNe2JN5OAC4wF9 | stock  | BUY  | 250    | 250      | 1     | 1     | -50        | ...transactions/2DENrjqNe2JN5OAC4wF9
| 2024-05-09 | 1M8V4pGxQsA1gidvx7ln | stock  | BUY  | 50     | 50       | 1     | 1     | 0          | ...transactions/1M8V4pGxQsA1gidvx7ln
| 2024-05-09 | OduZFhNUVvU3lopIbDdp | stock  | SELL | -300   | -300     | 1     | 1     | -300       | ...transactions/OduZFhNUVvU3lopIbDdp
| 2024-05-09 | rCyrPbEgtNNk3M3KpXyp | stock  | SHORT | -300   | -300     | 1     | 1     | -600       | ...transactions/rCyrPbEgtNNk3M3KpXyp
| 2024-05-09 | mH1d73r8ii0nBqNfcLoG | stock  | COVER | 300    | 300      | 1     | 1     | -300       | ...transactions/mH1d73r8ii0nBqNfcLoG
| 2024-05-09 | U5UbzJBIh20I1T4DJZKh | stock  | BUY  | 300    | 300      | 1     | 1     | 0          | ...transactions/U5UbzJBIh20I1T4DJZKh
| 2024-05-09 | MvU8VhoL58RLJgslX3Mw | stock  | SELL | -300   | -300     | 1     | 1     | -300       | ...transactions/MvU8VhoL58RLJgslX3Mw
| 2024-05-09 | wt0LWRNskNED6QGobaUL | stock  | SHORT | -300   | -300     | 1     | 1     | -600       | ...transactions/wt0LWRNskNED6QGobaUL
| 2024-05-09 | 2MjuwvrnTHR8APL2LpXx | stock  | BUY  | 300    | 300      | 1     | 1     | -300       | ...transactions/2MjuwvrnTHR8APL2LpXx
| 2024-05-09 | Jd5MC4vMsT00rIhDA8WL | stock  | COVER | 300    | 300      | 1     | 1     | 0          | ...transactions/Jd5MC4vMsT00rIhDA8WL
| 2024-05-09 | KlRyUEwg5vgWMRlQJLQ2 | stock  | SELL | -300   | -300     | 1     | 1     | -300       | ...transactions/KlRyUEwg5vgWMRlQJLQ2
| 2024-05-09 | pAY1hFqDi9L889AO6Imf | stock  | BUY  | 300    | 300      | 1     | 1     | 0          | ...transactions/pAY1hFqDi9L889AO6Imf
| 2024-05-09 | 2tUMum8xvST1d4CEmmqu | stock  | SELL | -300   | -300     | 1     | 1     | -300       | ...transactions/2tUMum8xvST1d4CEmmqu
| 2024-05-09 | udSupL6fpr4gRzm3BXsI | stock  | BUY  | 300    | 300      | 1     | 1     | 0          | ...transactions/udSupL6fpr4gRzm3BXsI
| 2024-05-09 | NisR47ZClNJieSGXasvW | stock  | SELL | -300   | -300     | 1     | 1     | -300       | ...transactions/NisR47ZClNJieSGXasvW
| 2024-05-09 | KSwcFeKb2TGw4YCRfWSZ | stock  | SHORT | -300   | -300     | 1     | 1     | -600       | ...transactions/KSwcFeKb2TGw4YCRfWSZ
| 2024-05-09 | iSAFpP0IYuC6TLWIEDML | stock  | COVER | 300    | 300      | 1     | 1     | -300       | ...transactions/iSAFpP0IYuC6TLWIEDML
| 2024-05-09 | zYLOXDDlIwDYdOEQWAna | stock  | BUY  | 300    | 300      | 1     | 1     | 0          | ...transactions/zYLOXDDlIwDYdOEQWAna
| 2024-05-10 | 0IFR2ohX1D14j6lRwHqG | stock  | SELL | -3     | -3       | 1     | 1     | -3         | ...transactions/0IFR2ohX1D14j6lRwHqG
| 2024-05-10 | U9W8TQuwQDBbdgojD18h | stock  | SELL | -35    | -35      | 1     | 1     | -38        | ...transactions/U9W8TQuwQDBbdgojD18h
| 2024-05-10 | baqjbO8H0i5r8fGsU0xM | stock  | SELL | -245   | -245     | 1     | 1     | -283       | ...transactions/baqjbO8H0i5r8fGsU0xM
| 2024-05-10 | y0lmh03oJUldLYHNdLk5 | stock  | SELL | -17    | -17      | 1     | 1     | -300       | ...transactions/y0lmh03oJUldLYHNdLk5
| 2024-05-10 | WdlXQeMd3nAjffdD66DG | stock  | SHORT | -200   | -200     | 1     | 1     | -500       | ...transactions/WdlXQeMd3nAjffdD66DG
| 2024-05-10 | nQCFwGRj3VZzACI6BDwk | stock  | COVER | 200    | 200      | 1     | 1     | -300       | ...transactions/nQCFwGRj3VZzACI6BDwk
| 2024-05-10 | JIbYyiSRL3hQ4gonjZfs | stock  | BUY  | 300    | 300      | 1     | 1     | 0          | ...transactions/JIbYyiSRL3hQ4gonjZfs
| 2024-05-10 | iJNjaSZCw4bZ9OA0RNXK | stock  | SELL | -300   | -300     | 1     | 1     | -300       | ...transactions/iJNjaSZCw4bZ9OA0RNXK
| 2024-05-10 | hfAvYtM8qbUNAi6XzEYm | stock  | SHORT | -300   | -300     | 1     | 1     | -600       | ...transactions/hfAvYtM8qbUNAi6XzEYm
| 2024-05-10 | beSj2HOT229e9606q8lr | stock  | COVER | 103    | 103      | 1     | 1     | -497       | ...transactions/beSj2HOT229e9606q8lr
| 2024-05-10 | dSXTCmOoEWBTFVluuz9J | stock  | COVER | 197    | 197      | 1     | 1     | -300       | ...transactions/dSXTCmOoEWBTFVluuz9J
| 2024-05-10 | xTpAealwr8bYSW4pMAVQ | stock  | BUY  | 300    | 300      | 1     | 1     | 0          | ...transactions/xTpAealwr8bYSW4pMAVQ
| 2024-05-10 | xny1EveLevsHVtngIJkV | stock  | SELL | -300   | -300     | 1     | 1     | -300       | ...transactions/xny1EveLevsHVtngIJkV
| 2024-05-10 | mgSCG7GnOUItXK1kMqY7 | stock  | BUY  | 250    | 250      | 1     | 1     | -50        | ...transactions/mgSCG7GnOUItXK1kMqY7
| 2024-05-10 | 1v9LM7ATo89G6NISi9LR | stock  | SELL | -250   | -250     | 1     | 1     | -300       | ...transactions/1v9LM7ATo89G6NISi9LR
| 2024-05-10 | hUGYZE3b2AHGPhezRlEP | stock  | SHORT | -250   | -250     | 1     | 1     | -550       | ...transactions/hUGYZE3b2AHGPhezRlEP
| 2024-05-10 | RoFueoK6WVmXLP9HUKmH | stock  | COVER | 250    | 250      | 1     | 1     | -300       | ...transactions/RoFueoK6WVmXLP9HUKmH
| 2024-05-10 | 338IX3pA2R0zysBbjuMP | stock  | SHORT | -250   | -250     | 1     | 1     | -550       | ...transactions/338IX3pA2R0zysBbjuMP
| 2024-05-10 | p1vEVYiWdj6gg2LRnDyU | stock  | COVER | 250    | 250      | 1     | 1     | -300       | ...transactions/p1vEVYiWdj6gg2LRnDyU
| 2024-05-10 | eTVXzBilourM1yZSpM2J | stock  | BUY  | 250    | 250      | 1     | 1     | -50        | ...transactions/eTVXzBilourM1yZSpM2J
| 2024-05-10 | BxaHnb44mTfsm1eFc5iA | stock  | SELL | -250   | -250     | 1     | 1     | -300       | ...transactions/BxaHnb44mTfsm1eFc5iA
| 2024-05-10 | DaBj2sKcv8bALVWdZkeQ | stock  | SHORT | -250   | -250     | 1     | 1     | -550       | ...transactions/DaBj2sKcv8bALVWdZkeQ
| 2024-05-10 | Ccm29AzyLP97iHGNXGK5 | stock  | COVER | 250    | 250      | 1     | 1     | -300       | ...transactions/Ccm29AzyLP97iHGNXGK5
| 2024-05-10 | fB3HgoYFL5zhpIEaMvHf | stock  | SHORT | -250   | -250     | 1     | 1     | -550       | ...transactions/fB3HgoYFL5zhpIEaMvHf
| 2024-05-10 | eWzkjQUgGoY87jNA2mMa | stock  | COVER | 250    | 250      | 1     | 1     | -300       | ...transactions/eWzkjQUgGoY87jNA2mMa
| 2024-05-10 | uo2f7kKXftnnZARBjDU6 | stock  | SHORT | -250   | -250     | 1     | 1     | -550       | ...transactions/uo2f7kKXftnnZARBjDU6
| 2024-05-10 | FQX0vG24XQVtCntDGcCg | stock  | COVER | 250    | 250      | 1     | 1     | -300       | ...transactions/FQX0vG24XQVtCntDGcCg
| 2024-05-10 | tjxeiqEoFz0cbSnKmz8v | stock  | SHORT | -250   | -250     | 1     | 1     | -550       | ...transactions/tjxeiqEoFz0cbSnKmz8v
| 2024-05-10 | keNsTKIMsijXiF3RIgtu | stock  | COVER | 250    | 250      | 1     | 1     | -300       | ...transactions/keNsTKIMsijXiF3RIgtu
| 2024-05-10 | JTkSA1CxUTOvZCmqs276 | stock  | BUY  | 250    | 250      | 1     | 1     | -50        | ...transactions/JTkSA1CxUTOvZCmqs276
| 2024-05-13 | Q9ZcBXdfaDt0RTN2ORj9 | stock  | SELL | -250   | -250     | 1     | 1     | -300       | ...transactions/Q9ZcBXdfaDt0RTN2ORj9
| 2024-05-13 | Dn2jnvNaA0wTPeNkQQCt | stock  | SHORT | -200   | -200     | 1     | 1     | -500       | ...transactions/Dn2jnvNaA0wTPeNkQQCt
| 2024-05-13 | RQBliXawkBKxsjtI26fT | stock  | SHORT | -100   | -100     | 1     | 1     | -600       | ...transactions/RQBliXawkBKxsjtI26fT
| 2024-05-13 | akEtFaSdLgJaV0Brb028 | stock  | SHORT | -200   | -200     | 1     | 1     | -800       | ...transactions/akEtFaSdLgJaV0Brb028
| 2024-05-13 | ue7m9xCupdOOPVd6tOkq | stock  | COVER | 527    | 527      | 1     | 1     | -273       | ...transactions/ue7m9xCupdOOPVd6tOkq
| 2024-05-13 | D2DYaByF38Sh17mlyi46 | stock  | BUY  | 399    | 399      | 1     | 1     | 126        | ...transactions/D2DYaByF38Sh17mlyi46
| 2024-05-13 | jnxaN1pe2DdmsQri5JpX | stock  | BUY  | 101    | 101      | 1     | 1     | 227        | ...transactions/jnxaN1pe2DdmsQri5JpX
| 2024-05-13 | iyjRAMNghIopBcttoNA5 | stock  | SELL | -169   | -169     | 1     | 1     | 58         | ...transactions/iyjRAMNghIopBcttoNA5
| 2024-05-13 | nkYxclQHlXiUYixR3KKg | stock  | SELL | -331   | -331     | 1     | 1     | -273       | ...transactions/nkYxclQHlXiUYixR3KKg
| 2024-05-13 | L1JGX5hUzFlaxuJyYG5n | stock  | SHORT | -500   | -500     | 1     | 1     | -773       | ...transactions/L1JGX5hUzFlaxuJyYG5n
| 2024-05-13 | 0nX919p2EPTmwziRrcsA | stock  | COVER | 500    | 500      | 1     | 1     | -273       | ...transactions/0nX919p2EPTmwziRrcsA
| 2024-05-13 | TYSuzXvIdAcQY0k9UpxY | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/TYSuzXvIdAcQY0k9UpxY
| 2024-05-13 | 99ixWxNlaJU7EWk6h1Gl | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/99ixWxNlaJU7EWk6h1Gl
| 2024-05-13 | SVpt2nyvlepzNccAETtM | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/SVpt2nyvlepzNccAETtM
| 2024-05-13 | CfhxUvCUzmUhOtkCmoHQ | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/CfhxUvCUzmUhOtkCmoHQ
| 2024-05-13 | QevdLR7DHaI5RKWmjG0I | stock  | SHORT | -227   | -227     | 1     | 1     | -500       | ...transactions/QevdLR7DHaI5RKWmjG0I
| 2024-05-14 | KxDAJALrmDmnegRxowdl | stock  | SHORT | -137   | -137     | 1     | 1     | -637       | ...transactions/KxDAJALrmDmnegRxowdl
| 2024-05-14 | 1CrPuHH5WvOhWGi8S4CO | stock  | SHORT | -1     | -1       | 1     | 1     | -638       | ...transactions/1CrPuHH5WvOhWGi8S4CO
| 2024-05-14 | 9R2A1FWFkjkHxZ5VCZVH | stock  | SHORT | -35    | -35      | 1     | 1     | -673       | ...transactions/9R2A1FWFkjkHxZ5VCZVH
| 2024-05-14 | nrVYKx270YR4cjG34gPH | stock  | SHORT | -50    | -50      | 1     | 1     | -723       | ...transactions/nrVYKx270YR4cjG34gPH
| 2024-05-14 | 06ADhNY3D6ghQLeYpjEu | stock  | COVER | 36     | 36       | 1     | 1     | -687       | ...transactions/06ADhNY3D6ghQLeYpjEu
| 2024-05-14 | TjeMl1V4Dh3jg6pxZPvB | stock  | SHORT | -186   | -186     | 1     | 1     | -873       | ...transactions/TjeMl1V4Dh3jg6pxZPvB
| 2024-05-14 | QN3NUCXO2aRWwqw1fiHP | stock  | COVER | 70     | 70       | 1     | 1     | -803       | ...transactions/QN3NUCXO2aRWwqw1fiHP
| 2024-05-15 | CGUo58lUVXDQlra9pHRF | stock  | COVER | 530    | 530      | 1     | 1     | -273       | ...transactions/CGUo58lUVXDQlra9pHRF
| 2024-05-15 | OCBg4phzzbwU5cU7HsJn | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/OCBg4phzzbwU5cU7HsJn
| 2024-05-15 | EEfeHWXuxntWrwSypmjk | stock  | SELL | -200   | -200     | 1     | 1     | -273       | ...transactions/EEfeHWXuxntWrwSypmjk
| 2024-05-15 | gQwyx7pj8fh1ae0NbWjz | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/gQwyx7pj8fh1ae0NbWjz
| 2024-05-15 | hrF4JRFYzmgHG6UpZyGr | stock  | SELL | -200   | -200     | 1     | 1     | -273       | ...transactions/hrF4JRFYzmgHG6UpZyGr
| 2024-05-15 | l98fTuDjX0opyXE1u1U6 | stock  | SHORT | -200   | -200     | 1     | 1     | -473       | ...transactions/l98fTuDjX0opyXE1u1U6
| 2024-05-15 | 7b0AzeZbnNzL8QNl5D18 | stock  | COVER | 200    | 200      | 1     | 1     | -273       | ...transactions/7b0AzeZbnNzL8QNl5D18
| 2024-05-16 | 4NAoNIsS2VOyARUj9JO0 | stock  | SHORT | -200   | -200     | 1     | 1     | -473       | ...transactions/4NAoNIsS2VOyARUj9JO0
| 2024-05-16 | oSDOOzyc7AypPjBTpYbL | stock  | BUY  | 200    | 200      | 1     | 1     | -273       | ...transactions/oSDOOzyc7AypPjBTpYbL
| 2024-05-16 | qMVPl9XzqAOVozY6gIjt | stock  | COVER | 200    | 200      | 1     | 1     | -73        | ...transactions/qMVPl9XzqAOVozY6gIjt
| 2024-05-16 | iMYM3FUAsx3KvaiJ0bku | stock  | BUY  | 100    | 100      | 1     | 1     | 27         | ...transactions/iMYM3FUAsx3KvaiJ0bku
| 2024-05-16 | r84fg3SraFtoeUhFrJ6l | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/r84fg3SraFtoeUhFrJ6l
| 2024-05-16 | EnFHMoQB0SXCRZYnBa0S | stock  | SHORT | -200   | -200     | 1     | 1     | -473       | ...transactions/EnFHMoQB0SXCRZYnBa0S
| 2024-05-16 | xeYvXVelIJrXl54u6Mpk | stock  | COVER | 200    | 200      | 1     | 1     | -273       | ...transactions/xeYvXVelIJrXl54u6Mpk
| 2024-05-16 | qylhjdsQcr2fliLAStEn | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/qylhjdsQcr2fliLAStEn
| 2024-05-16 | jGlGr83WJDjolutOJUKs | stock  | SELL | -200   | -200     | 1     | 1     | -273       | ...transactions/jGlGr83WJDjolutOJUKs
| 2024-05-16 | Ok8k4AyDHCB9GdloSyco | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/Ok8k4AyDHCB9GdloSyco
| 2024-05-16 | s02Vn1O5GoSsiUkYAuHC | stock  | SELL | -200   | -200     | 1     | 1     | -273       | ...transactions/s02Vn1O5GoSsiUkYAuHC
| 2024-05-16 | 8qzLhBpJg7z8mhKDwGkA | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/8qzLhBpJg7z8mhKDwGkA
| 2024-05-16 | 3Z48gzk6c6Kz1csUXm4l | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/3Z48gzk6c6Kz1csUXm4l
| 2024-05-16 | WFF3k3FOTBPRNkDudhDc | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/WFF3k3FOTBPRNkDudhDc
| 2024-05-16 | MP2v1MogkuA03zFev9ze | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/MP2v1MogkuA03zFev9ze
| 2024-05-16 | 4FMWicXi89zQvkRshbns | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/4FMWicXi89zQvkRshbns
| 2024-05-16 | CzjfmOC9wcFwLG0wQhFq | stock  | SELL | -200   | -200     | 1     | 1     | -273       | ...transactions/CzjfmOC9wcFwLG0wQhFq
| 2024-05-16 | frNNzyWdO7RZPTRvt0tU | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/frNNzyWdO7RZPTRvt0tU
| 2024-05-16 | QWeflDc8u31L9FGbqJmd | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/QWeflDc8u31L9FGbqJmd
| 2024-05-16 | UMzVBTCLzAsRi5A0p8e4 | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/UMzVBTCLzAsRi5A0p8e4
| 2024-05-16 | D5jWRfLRDEWICQ4wXLVi | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/D5jWRfLRDEWICQ4wXLVi
| 2024-05-16 | NIjILrwHLhgoGuS3Wm6J | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/NIjILrwHLhgoGuS3Wm6J
| 2024-05-16 | CvLyQuCyS7pvyY6ifQ0U | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/CvLyQuCyS7pvyY6ifQ0U
| 2024-05-16 | DBgeOFTqiKavmTlgZa79 | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/DBgeOFTqiKavmTlgZa79
| 2024-05-16 | bCbyxLfbclEufIaNMX4m | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/bCbyxLfbclEufIaNMX4m
| 2024-05-16 | DPDygVUChrQLzXsLkP6W | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/DPDygVUChrQLzXsLkP6W
| 2024-05-16 | rE4Bowi6iQSFwfmrhU4j | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/rE4Bowi6iQSFwfmrhU4j
| 2024-05-16 | BBfkc3G7ptZbfxUlPSVB | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/BBfkc3G7ptZbfxUlPSVB
| 2024-05-16 | thSWnOm9hQOWOSpU0Rt7 | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/thSWnOm9hQOWOSpU0Rt7
| 2024-05-16 | NOrO10fcfnyIRdHtHxQq | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/NOrO10fcfnyIRdHtHxQq
| 2024-05-16 | oWPBxwaX5Sc4ZY3PCY1O | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/oWPBxwaX5Sc4ZY3PCY1O
| 2024-05-16 | Cb8c7nk8h6fXJABOlvY3 | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/Cb8c7nk8h6fXJABOlvY3
| 2024-05-16 | x8lliIC3cQQqJLyyNmCw | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/x8lliIC3cQQqJLyyNmCw
| 2024-05-16 | sp9rnqXMZwQnk6qgcRKW | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/sp9rnqXMZwQnk6qgcRKW
| 2024-05-16 | 00REIGca5Al7ip8CfXyC | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/00REIGca5Al7ip8CfXyC
| 2024-05-16 | gDSHr5pl3jHt9Zeem0BP | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/gDSHr5pl3jHt9Zeem0BP
| 2024-05-16 | HyMYWsK40vaSDZlYVYUy | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/HyMYWsK40vaSDZlYVYUy
| 2024-05-16 | jSznrVEh24lc9z2mza0s | stock  | BUY  | 500    | 500      | 1     | 1     | 227        | ...transactions/jSznrVEh24lc9z2mza0s
| 2024-05-16 | V9u806OxRDHIombyq0Bd | stock  | SELL | -500   | -500     | 1     | 1     | -273       | ...transactions/V9u806OxRDHIombyq0Bd
| 2024-05-20 | E8q8UMj0c4rOB6pibNdC | stock  | SHORT | -300   | -300     | 1     | 1     | -573       | ...transactions/E8q8UMj0c4rOB6pibNdC
| 2024-05-20 | 6i748TUZv4ViYhjo6CEk | stock  | COVER | 300    | 300      | 1     | 1     | -273       | ...transactions/6i748TUZv4ViYhjo6CEk
| 2024-05-20 | tqQnHZmaqg3I6GR9Eaam | stock  | BUY  | 300    | 300      | 1     | 1     | 27         | ...transactions/tqQnHZmaqg3I6GR9Eaam
| 2024-05-20 | gws56GpjymSpgBpEiz1q | stock  | SELL | -150   | -150     | 1     | 1     | -123       | ...transactions/gws56GpjymSpgBpEiz1q
| 2024-05-20 | HsWffT46EQatwIziFIvP | stock  | BUY  | 75     | 75       | 1     | 1     | -48        | ...transactions/HsWffT46EQatwIziFIvP
| 2024-05-20 | h9Zgm6onGtNDsGFcRV2m | stock  | BUY  | 75     | 75       | 1     | 1     | 27         | ...transactions/h9Zgm6onGtNDsGFcRV2m
| 2024-05-20 | huWqKvzQrMvOXzLl50Jf | stock  | SELL | -300   | -300     | 1     | 1     | -273       | ...transactions/huWqKvzQrMvOXzLl50Jf
| 2024-05-20 | WVZOqsBoA9mcXdELKbWq | stock  | SHORT | -100   | -100     | 1     | 1     | -373       | ...transactions/WVZOqsBoA9mcXdELKbWq
| 2024-05-20 | rCTWopxj0Sl5jMOZxleP | stock  | SHORT | -50    | -50      | 1     | 1     | -423       | ...transactions/rCTWopxj0Sl5jMOZxleP
| 2024-05-20 | 8QRW2XdTBOOqTRJAc6Ox | stock  | COVER | 150    | 150      | 1     | 1     | -273       | ...transactions/8QRW2XdTBOOqTRJAc6Ox
| 2024-05-20 | ns83TJQS357R16JsiLTh | stock  | BUY  | 150    | 150      | 1     | 1     | -123       | ...transactions/ns83TJQS357R16JsiLTh
| 2024-05-20 | jgpCd7dsWbPuqmSQ9OFG | stock  | SELL | -150   | -150     | 1     | 1     | -273       | ...transactions/jgpCd7dsWbPuqmSQ9OFG
| 2024-05-21 | IHadXmgnJAGGAGFqjNvl | stock  | SHORT | -150   | -150     | 1     | 1     | -423       | ...transactions/IHadXmgnJAGGAGFqjNvl
| 2024-05-21 | bVcGhMGr9bm0QCDrpWoL | stock  | SHORT | -50    | -50      | 1     | 1     | -473       | ...transactions/bVcGhMGr9bm0QCDrpWoL
| 2024-05-21 | 2VPv29dOGstTZUVRUmbt | stock  | SHORT | -50    | -50      | 1     | 1     | -523       | ...transactions/2VPv29dOGstTZUVRUmbt
| 2024-05-21 | tCp4IsKt2JVkhNvidHFl | stock  | SHORT | -50    | -50      | 1     | 1     | -573       | ...transactions/tCp4IsKt2JVkhNvidHFl
| 2024-05-21 | Rsw6Xp4UCxSSjBR43mKa | stock  | SHORT | -100   | -100     | 1     | 1     | -673       | ...transactions/Rsw6Xp4UCxSSjBR43mKa
| 2024-05-21 | v93HhrMxooKwrQ6Ie6NQ | stock  | SHORT | -100   | -100     | 1     | 1     | -773       | ...transactions/v93HhrMxooKwrQ6Ie6NQ
| 2024-05-21 | jLKFUbXNnTdaOuk2bu6l | stock  | SHORT | -50    | -50      | 1     | 1     | -823       | ...transactions/jLKFUbXNnTdaOuk2bu6l
| 2024-05-21 | KbXOv0Z1oKOvf62jvoPk | stock  | SHORT | -50    | -50      | 1     | 1     | -873       | ...transactions/KbXOv0Z1oKOvf62jvoPk
| 2024-05-22 | 9ZEciajzulxgfW7BoXgB | stock  | COVER | 600    | 600      | 1     | 1     | -273       | ...transactions/9ZEciajzulxgfW7BoXgB
| 2024-05-22 | qmsSL0bgbTNjaMyV5JiA | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/qmsSL0bgbTNjaMyV5JiA
| 2024-05-22 | eDtO6qABPobardbNvZEp | stock  | SELL | -200   | -200     | 1     | 1     | -273       | ...transactions/eDtO6qABPobardbNvZEp
| 2024-05-22 | 23iRYkpdTZGg4607ZEGi | stock  | BUY  | 200    | 200      | 1     | 1     | -73        | ...transactions/23iRYkpdTZGg4607ZEGi
| 2024-05-22 | 0ZRMuPCMkmJ2fUcjn2Oz | stock  | SELL | -41    | -41      | 1     | 1     | -114       | ...transactions/0ZRMuPCMkmJ2fUcjn2Oz
| 2024-05-22 | bO0fEh3D1Xmi8dbqBSm0 | stock  | SELL | -159   | -159     | 1     | 1     | -273       | ...transactions/bO0fEh3D1Xmi8dbqBSm0
